section,group,name,url,description,tags,stars,last_push,line
Courses,,CS 61C,http://www-inst.eecs.berkeley.edu/~cs61c/sp15/,Great Ideas in Computer Architecture (Machine Structures) UC Berkeley.,,,,37
Courses,,Lecture Videos,https://archive.org/details/ucberkeley-webcast-PL-XXv-cvA_iCl2-D-FS5mk0jFF6cYSJs_?sort=titleSorter,,,,,39
Courses,,Lecture Notes,http://www-inst.eecs.berkeley.edu/~cs61c/sp15/#Calendar,,,,,40
Courses,,Resources,http://www-inst.eecs.berkeley.edu/~cs61c/sp15/#Resources,,,,,41
Courses,,Old Exams,https://hkn.eecs.berkeley.edu/exams/course/CS/61C,,,,,42
Courses,,CS 107,https://courseware.stanford.edu/pg/courses/lectures/371747,Computer Organization & Systems Stanford University.,,,,43
Courses,,Lecture Videos,https://www.youtube.com/playlist?list=PL08D9FA018A965057&spfreload=10,,,,,45
Courses,,Assignments,https://web.stanford.edu/class/cs107/assignments.html,,,,,46
Courses,,CS 140,https://web.stanford.edu/~ouster/cgi-bin/cs140-spring14/lectures.php,Operating Systems Stanford University.,,,,47
Courses,,Assignments,https://web.stanford.edu/~ouster/cgi-bin/cs140-spring14/projects.php,,,,,50
Courses,,6.004,https://6004.mit.edu/,Computation Structures MIT.,,,,51
Courses,,Youtube Playlist,https://www.youtube.com/watch?v=9DWlqtsNGV0&index=1&list=PLmP5iIyVnKPQ-cO_EENdUgEdlRf0u5LYa,,,,,53
Courses,,Lecture Notes,https://computationstructures.org/notes/tradeoffs/notes.html,,,,,54
Courses,,Labs-Assignments,https://computationstructures.org/exercises/cmos/lab.html,,,,,55
Courses,,CS 162,https://cs162.eecs.berkeley.edu/,Operating Systems and Systems Programming UC Berkeley.,,,,56
Courses,,David Culler,https://www.cs.berkeley.edu/~culler/,"Operating Systems course by the Chair of EECS, UC Berkeley .",,,,58
Courses,,Lecture Videos,https://archive.org/details/ucberkeley-webcast-PL-XXv-cvA_iBDyz-ba4yDskqMDY6A1w_c,Spring 2015 lectures.,,,,59
Courses,,Lecture Notes,https://inst.eecs.berkeley.edu/~cs162/sp15/,Spring 2015 lectures.,,,,60
Courses,,CS 168,https://inst.eecs.berkeley.edu/~cs168/fa14/,Introduction to the Internet: Architecture and Protocols UC Berkeley.,,,,61
Courses,,Lecture Notes & Assignments,https://inst.eecs.berkeley.edu/~cs168/fa14/class.html,,,,,63
Courses,,CS 179,http://courses.cms.caltech.edu/cs179/,GPU Programming Caltech.,,,,65
Courses,,CS 186,https://sites.google.com/site/cs186spring2015/,Introduction to Database Systems UC Berkeley.,,,,69
Courses,,Lecture Videos,https://archive.org/details/ucberkeley-webcast-PL-XXv-cvA_iBVK2QzAV-R7NMA1ZkaiR2y,,,,,71
Courses,,Lecture Notes,https://sites.google.com/site/cs186fall2013/section-notes,,,,,72
Courses,,Projects,https://sites.google.com/site/cs186fall2013/homeworks,,,,,73
Courses,,CS 241,https://courses.engr.illinois.edu/cs241/sp2016/index.html,"Systems Programming (Spring 2016) Univ of Illinois, Urbana-Champaign.",,,,74
Courses,,Assignments,https://courses.engr.illinois.edu/cs241/sp2016/mps.html,,,,,76
Courses,,Labs,https://courses.engr.illinois.edu/cs241/sp2016/labs.html,,,,,77
Courses,,Github Page,https://angrave.github.io/sys/#,,,,,78
Courses,,Crowd Sourced Book,https://github.com/angrave/SystemProgramming/wiki,,,,,79
Courses,,CS 425,https://courses.engr.illinois.edu/cs425/fa2016/index.html,"Distributed Systems Univ of Illinois, Urbana-Champaign.",,,,80
Courses,,Lectures,https://courses.engr.illinois.edu/cs425/fa2016/lectures.html,,,,,82
Courses,,Assignments,https://courses.engr.illinois.edu/cs425/fa2016/assignments.html,,,,,83
Courses,,CS 452,http://www.cgl.uwaterloo.ca/~wmcowan/teaching/cs452/s12/,Real-Time Programming University of Waterloo.,,,,84
Courses,,Assignments,http://www.cgl.uwaterloo.ca/~wmcowan/teaching/cs452/s12/assignments/index.html,,,,,86
Courses,,Lecture notes,http://www.cgl.uwaterloo.ca/~wmcowan/teaching/cs452/s12/notes/index.html,,,,,87
Courses,,CS 2043,https://www.cs.cornell.edu/courses/CS2043/2014sp/,Unix Tools & Scripting Cornell University.,,,,88
Courses,,CS 3410,https://www.cs.cornell.edu/courses/cs3410/2016fa/,Computer System Organization and Programming Cornell University.,,,,93
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS3410/2014sp/schedule.html,,,,,95
Courses,,CS 4410,https://www.cs.cornell.edu/courses/CS4410/2014fa/,Operating Systems Cornell University.,,,,97
Courses,,Syllabus,https://www.cs.cornell.edu/courses/CS4410/2014fa/slides/01-intro.pptx,,,,,99
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS4410/2014fa/lectures.php,,,,,100
Courses,,CS 4414,https://rust-class.org/index.html,Operating Systems University of Virginia.,,,,101
Courses,,Syllabus,https://rust-class.org/pages/syllabus.html,,,,,103
Courses,,Lectures,https://rust-class.org/pages/classes.html,,,,,104
Courses,,CS 5412,https://www.cs.cornell.edu/Courses/CS5412/2014sp/,Cloud Computing Cornell University.,,,,105
Courses,,book,https://www.amazon.com/Guide-Reliable-Distributed-Systems-High-Assurance/dp/1447124154,"Taught by one of the stalwarts of this field, Prof Ken Birman, this course has a fantastic set of slides that one can go through. The Prof's  is also a gem and recommended as a must read in Google's tutorial on Distributed System Design.",,,,106
Courses,,Slides,https://www.cs.cornell.edu/Courses/CS5412/2014sp/Syllabus.htm,,,,,107
Courses,,CSCE 3613,https://comp.uark.edu/~wingning/csce3613/csce3613.html,"Operating Systems University of Arkansas (Fayetteville).   	- An introduction to operating systems including topics in system structures, process management, storage management, files, distributed systems, and case studies.",,,,108
Courses,,Syllabus,https://comp.uark.edu/~wingning/csce3613/CSCE3613.pdf,,,,,109
Courses,,Assignments,https://comp.uark.edu/~wingning/csce3613/Homework3613.html,,,,,110
Courses,,Lecture Notes,https://comp.uark.edu/~wingning/csce3613/CourseNote3613.html,,,,,111
Courses,,Readings,https://comp.uark.edu/~wingning/csce3613/Link3613.html,,,,,112
Courses,,CSCI-UA.0202: Operating Systems (Undergrad),https://www.cs.nyu.edu/~mwalfish/classes/15sp/index.html,Operating Systems NYU.,,,,113
Courses,,Assignments,https://www.cs.nyu.edu/~mwalfish/classes/15sp/labs.html,,,,,115
Courses,,Lectures,https://www.cs.nyu.edu/~mwalfish/classes/15sp/syllabus.html,,,,,116
Courses,,Old Exams,https://www.cs.nyu.edu/~mwalfish/classes/15sp/exams.html,,,,,117
Courses,,CSCI 360,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci360/csci360_f14.php,Computer Architecture 3 CUNY Hunter College.,,,,118
Courses,,CSCI 493.66,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci493.66/csci493.66_spr12.php,UNIX System Programming (formerly UNIX Tools) CUNY Hunter College.,,,,120
Courses,,CSCI 493.75,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci493.65/csci493.65_spr14.php,Parallel Computing CUNY Hunter College.,,,,122
Courses,,Hack the Kernel,https://www.ops-class.org/,"Introduction to Operating Systems SUNY University at Buffalo, NY.",,,,124
Courses,,Dr.Geoffrey Challen,https://blue.cse.buffalo.edu/people/gwa/,"For the processor, memory, and disks, we discuss how the operating system allocates each resource and explore the design and implementation of related abstractions. We also establish techniques for testing and improving system performance and introduce the idea of hardware virtualization. Programming assignments provide hands-on experience with implementing core operating system components in a realistic development environment. Course by .",,,,126
Courses,,Syllabus,https://www.ops-class.org/courses/buffalo/CSE421_Spring2016/,,,,,127
Courses,,Slides,https://www.ops-class.org/slides/,,,,,128
Courses,,Video lectures,https://www.youtube.com/playlist?list=PLE6LEE8y2Jp-kbEcVR2W3vfx0Pdca0BD3,,,,,129
Courses,,Assignments,https://www.ops-class.org/asst/0/,,,,,130
Courses,,Old Exams,https://www.ops-class.org/exams/,,,,,131
Courses,,ECE 459,http://patricklam.ca/p4p/,Programming for Performance University of Waterloo.,,,,132
Courses,,Lecture slides,https://github.com/patricklam/p4p-2015/tree/master/lectures,"★ 72 stars, last push 2015-04-10.",,,,134
Courses,,ECGR4101/5101,https://webpages.uncc.edu/~jmconrad/EducationalMaterials/index.html,Embedded Systems using the Renesas RX63N Processor University of North Carolina at Charlotte.,,,,135
Courses,,Lecture Videos,https://www.youtube.com/playlist?list=PLPIqCiMhcdO5gxLJWt_hY5CPMzqg75IU5,,,,,138
Courses,,PODC,https://dcg.ethz.ch/lectures/podc_allstars/,Principles of Distributed Computing ETH-Zurich.,,,,140
Courses,,Book,https://dcg.ethz.ch/lectures/podc_allstars/lecture/podc.pdf,,,,,142
Courses,,SPAC,https://homes.cs.washington.edu/~djg/teachingMaterials/spac/,Parallelism and Concurrency Univ of Washington.,,,,144
Courses,,6.824,https://css.csail.mit.edu/6.824/2014/index.html,Distributed Systems MIT.,,,,146
Courses,,Assignments,https://css.csail.mit.edu/6.824/2014/labs/,Just do `git clone git://g.csail.mit.edu/6.824-golabs-2014 6.824`.,,,,148
Courses,,Readings,https://css.csail.mit.edu/6.824/2014/schedule.html,,,,,149
Courses,,6.828,https://pdos.csail.mit.edu/6.828/2014/,Operating Systems MIT.,,,,150
Courses,,Assignments,https://pdos.csail.mit.edu/6.828/2014/labguide.html,,,,,152
Courses,,Lectures,https://pdos.csail.mit.edu/6.828/2014/schedule.html,,,,,153
Courses,,Videos,http://pdos.csail.mit.edu/6.828/2011/schedule.html,Note: These are student recorded cam videos of the 2011 course. The videos  explain a lot of concepts required for the labs and assignments.,,,,154
Courses,,CSEP 552,https://courses.cs.washington.edu/courses/csep552/16wi/,Distributed Systems University of Washington.,,,,155
Courses,,Lectures,https://courses.cs.washington.edu/courses/csep552/13sp/video/,Of a previous session are available to watch.,,,,157
Courses,,15-213,https://www.cs.cmu.edu/~213/,Introduction to Computer Systems (ICS) Carnegie-Mellon University.,,,,158
Courses,,Lecture Notes,https://www.cs.cmu.edu/~213/schedule.html,,,,,161
Courses,,Videos,https://scs.hosted.panopto.com/Panopto/Pages/Sessions/List.aspx#folderID=%22b96d90ae-9871-4fae-91e2-b1627b43e25e%22,,,,,162
Courses,,Assignments,https://csapp.cs.cmu.edu/public/labs.html,,,,,163
Courses,,15-319/619,https://www.cs.cmu.edu/~msakr/15619-s17/recitations.html,Cloud Computing (ICS) Carnegie-Mellon University.,,,,164
Courses,,15-410,https://www.cs.cmu.edu/~410/,Operating System Design and Implementation Carnegie-Mellon University.,,,,169
Courses,,Lecture Notes,https://www.cs.cmu.edu/~410/lecture.html,,,,,171
Courses,,Assignments,https://www.cs.cmu.edu/~410/p1/proj1.html,,,,,172
Courses,,15-418,http://15418.courses.cs.cmu.edu/spring2015/,Parallel Computer Architecture and Programming Carnegie-Mellon University.,,,,173
Courses,,Assignments,http://15418.courses.cs.cmu.edu/spring2015/exercises,,,,,175
Courses,,Lecture Notes,http://15418.courses.cs.cmu.edu/spring2015/reading,,,,,176
Courses,,Lecture Videos,https://scs.hosted.panopto.com/Panopto/Pages/Sessions/List.aspx#folderID=%22a5862643-2416-49ef-b46b-13465d1b6df0%22,,,,,177
Courses,,15-440,https://www.cs.cmu.edu/~dga/15-440/F12/index.html,Distributed Systems Carnegie-Mellon University.,,,,179
Courses,,Assignments,https://www.cs.cmu.edu/~dga/15-440/F12/assignments.html,,,,,181
Courses,,15-721,https://15721.courses.cs.cmu.edu/spring2016/,Database Systems Carnegie-Mellon University.,,,,182
Courses,,Assignments,https://15721.courses.cs.cmu.edu/spring2016/syllabus.html,,,,,184
Courses,,Lecture Videos,https://www.youtube.com/playlist?list=PLSE8ODhjZXjbisIGOepfnlbfxeH7TW-8O,,,,,185
Courses,,Readings,https://15721.courses.cs.cmu.edu/spring2016/schedule.html,,,,,186
Courses,,15-445/645,https://15445.courses.cs.cmu.edu/fall2017/,Database Systems Carnegie-Mellon University.,,,,187
Courses,,Assignments,https://15445.courses.cs.cmu.edu/fall2017/assignments.html,,,,,189
Courses,,Lecture Videos,https://www.youtube.com/playlist?list=PLSE8ODhjZXjYutVzTeAds8xUt1rcmyT7x,,,,,190
Courses,,Readings,https://15445.courses.cs.cmu.edu/fall2017/schedule.html,,,,,191
Courses,,15-749,https://www.andrew.cmu.edu/course/15-749/,Engineering Distributed Systems Carnegie-Mellon University.,,,,192
Courses,,Readings,https://www.andrew.cmu.edu/course/15-749/READINGS/,,,,,194
Courses,,18-447,https://www.ece.cmu.edu/~ece447/s15/doku.php?id=start,Introduction to Computer Architecture CMU.,,,,195
Courses,,Onur Mutlu,https://users.ece.cmu.edu/~omutlu/,"Very comprehensive material on Computer Architecture - definitely more than just ""introduction"". Online material is very user-friendly, even the recitation videos available online. This is the Spring'15 version by Prof. .",,,,196
Courses,,Lectures and Recitation,https://www.ece.cmu.edu/~ece447/s15/doku.php?id=schedule,,,,,197
Courses,,Homeworks,https://www.ece.cmu.edu/~ece447/s15/doku.php?id=homeworks,7 HWs with answer set as well.,,,,198
Courses,,Readings,https://www.ece.cmu.edu/~ece447/s15/doku.php?id=readings,,,,,199
Courses,,CS 75,https://www.cs.swarthmore.edu/~jpolitz/cs75/s16/index.html,Principles of Compiler Design Swathmore College.,,,,204
Courses,,incremental approach to compiler design,http://scheme2006.cs.uchicago.edu/11-ghuloum.pdf,"Modelled after the influential paper on , this course teaches how to build a compiler in OCaml.",,,,205
Courses,,Course on Github,https://github.com/compilers-course-materials,,,,,206
Courses,,Notes,https://github.com/compilers-course-materials/cs75-s16-lectures,"★ 42 stars, last push 2016-04-19.",,,,207
Courses,,CS 91,https://www.cs.swarthmore.edu/~jpolitz/cs91/s15/index.html,Introduction to Programming Languages Swathmore College.,,,,208
Courses,,Pyret,https://www.pyret.org/,Uses the  programming language & PAPL book to understand the fundamentals of programming languages.,,,,209
Courses,,Labs,https://www.cs.swarthmore.edu/~jpolitz/cs91/s15/s_labs.html,,,,,210
Courses,,CIS 194,https://www.seas.upenn.edu/~cis194/,Introduction to Haskell Penn Engineering.,,,,211
Courses,,Previous,https://www.seas.upenn.edu/~cis194/spring13/index.html,"Semester also available, with more exercises.",,,,213
Courses,,CIS 198,https://cis198-2016s.github.io/,Rust Programming UPenn.,,,,214
Courses,,Assignments,https://github.com/cis198-2016s/homework,"★ 201 stars, archived 2023-02-24.",,,,216
Courses,,CMSC 430,https://www.cs.umd.edu/class/spring2015/cmsc430/,Introduction to Compilers Univ of Maryland.,,,,217
Courses,,Lecture Notes,https://www.cs.umd.edu/class/spring2015/cmsc430/Schedule.html,,,,,219
Courses,,Assignments,https://www.cs.umd.edu/class/spring2015/cmsc430/Projects.html,,,,,220
Courses,,Corsopl,https://pradella.faculty.polimi.it/PL.html,Principles of Programming Languages Politecnico di Milano.  - Lecture Notes  - Readings.,,,,221
Courses,,COS 326,https://www.cs.princeton.edu/~dpw/courses/cos326-12/info.php,Functional Programming Princeton University.,,,,224
Courses,,Lectures,https://www.cs.princeton.edu/~dpw/courses/cos326-12/lectures.php,,,,,226
Courses,,Assignments,https://www.cs.princeton.edu/~dpw/courses/cos326-12/assignments.php,,,,,227
Courses,,CS 143,https://web.stanford.edu/class/cs143/,Compiler construction Stanford University.,,,,228
Courses,,Syllabus,https://web.stanford.edu/class/cs143/syllabus.html,,,,,231
Courses,,CS143 - 2011,https://www.keithschwarz.com/cs143/WWW/sum2011/,,,,,234
Courses,,CS 164,https://sites.google.com/a/bodik.org/cs164/home,Hack your language! UC Berkeley.,,,,235
Courses,,Lecture Videos,https://archive.org/details/ucberkeley-webcast-PL3A16CFC42CA6EF4F,,,,,237
Courses,,Code for Assignments,https://bitbucket.org/cs164_overlord/,,,,,238
Courses,,CS 173,https://cs.brown.edu/courses/cs173/2014/,Programming Languages Brown University.,,,,239
Courses,,HtDP,https://htdp.org/2003-09-26/Book/,"Course by Prof. Krishnamurthi (author of ) and numerous other awesome books on programming languages. Uses a custom designed Pyret programming language to teach the concepts. There was an online class hosted in 2012, which includes all lecture videos for you to enjoy.",,,,240
Courses,,Videos,https://cs.brown.edu/courses/cs173/2012/Videos/,,,,,241
Courses,,Assignments,https://cs.brown.edu/courses/cs173/2014/assignments.html,,,,,242
Courses,,CS 223,https://www.classes.cs.uchicago.edu/archive/2016/winter/22300-1/,Purely Functional Data Structures In Elm University of Chicago.,,,,243
Courses,,Lectures,https://www.classes.cs.uchicago.edu/archive/2015/winter/22300-1/Schedule.html,,,,,245
Courses,,CS 240h,https://www.scs.stanford.edu/14sp-cs240h/,Functional Systems in Haskell Stanford University.,,,,247
Courses,,Lecture Slides,https://www.scs.stanford.edu/14sp-cs240h/slides/,,,,,249
Courses,,Lab1,https://www.scs.stanford.edu/14sp-cs240h/labs/lab1.html,"3 Assignments: , Lab2, Lab3.",,,,250
Courses,,CS 421,https://courses.engr.illinois.edu/cs421/fa2014/,"Programming Languages and Compilers Univ of Illinois, Urbana-Champaign.   Course that uses OCaml to teach functional programming and programming language design.",,,,251
Courses,,Lectures,https://courses.engr.illinois.edu/cs421/fa2014/lectures/index.html,,,,,253
Courses,,Videos,http://recordings.engineering.illinois.edu/ess/portal/section/631edaeb-2a33-4537-b7c8-0c1cba783a4f,,,,,254
Courses,,Assignments,https://courses.engr.illinois.edu/cs421/fa2014/mps/index.html,,,,,255
Courses,,Exams,https://courses.engr.illinois.edu/cs421/fa2014/exams/index.html,,,,,256
Courses,,CS 3110,https://www.cs.cornell.edu/Courses/cs3110/2014fa/course_info.php,Structures and Functional Programming Cornell University.,Data,,,257
Courses,,Lecture Slides,https://www.cs.cornell.edu/Courses/cs3110/2014fa/lecture_notes.php,,,,,259
Courses,,Assignments,https://www.cs.cornell.edu/Courses/cs3110/2014fa/,,,,,260
Courses,,CS 4120,https://www.cs.cornell.edu/courses/CS4120/2013fa/,Introduction to Compilers Cornell University.,,,,261
Courses,,Syllabus,https://www.cs.cornell.edu/courses/CS4120/2013fa/overview.html,,,,,263
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS4120/2013fa/schedule.html,,,,,264
Courses,,Assignments,https://www.cs.cornell.edu/courses/CS4120/2013fa/homework.html,,,,,265
Courses,,CS 4400,https://pl.barzilay.org/,Programming Languages Northeastern University.,,,,266
Courses,,Syllabus,https://pl.barzilay.org/syllabus.html,,,,,269
Courses,,Lecture Notes/Resources,https://pl.barzilay.org/resources.html,,,,,270
Courses,,CS 4610,https://www.cs.virginia.edu/~weimer/4610/,Programming Languages and Compilers University of Virginia.,,,,271
Courses,,Lecture Notes,https://www.cs.virginia.edu/~weimer/4610/lectures.html,,,,,273
Courses,,Assignments,https://www.cs.virginia.edu/~weimer/4610/pa.html,,,,,274
Courses,,CS 5114,https://www.cs.cornell.edu/courses/CS5114/2013sp/index.php,Network Programming Languages Cornell University.,,,,275
Courses,,Syllabus,https://www.cs.cornell.edu/courses/CS5114/2013sp/syllabus.php,,,,,277
Courses,,CS 5142,https://www.cs.cornell.edu/courses/CS5142/2013fa/,Scripting Languages Cornell University.,,,,279
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS5142/2013fa/#schedule,,,,,282
Courses,,CS 5470,https://matt.might.net/teaching/compilers/spring-2015/,Compilers University of Utah.,,,,284
Courses,,fantastic blog,https://matt.might.net/articles/,"If you're a fan of Prof Matt's writing on his  you ought to give this a shot. The course covers the design and implementation of compilers, and it explores related topics such as interpreters, virtual machines and runtime systems. Aside from the Prof's witty take on cheating the page has tons of interesting links on programming languages, parsing and compilers.",,,,285
Courses,,Lecture Notes,https://www.dropbox.com/sh/zanwtoflw4pcfu8/5pdT6axS3y,,,,,286
Courses,,Projects,https://matt.might.net/teaching/compilers/spring-2015/#projects,,,,,287
Courses,,CS 6118,https://www.cs.cornell.edu/courses/CS6118/2012fa/,Types and Semantics Cornell University.,,,,288
Courses,,CSC 253,http://pgbovine.net/cpython-internals.htm,CPython internals: A ten-hour codewalk through the Python interpreter source code University of Rochester.,,,,292
Courses,,CSE 341,https://courses.cs.washington.edu/courses/cse341/16sp/,Programming Languages University of Washington.,,,,294
Courses,,Lectures and Videos,https://courses.cs.washington.edu/courses/cse341/16sp/#lectures,,,,,296
Courses,,Assignments and Tests,https://courses.cs.washington.edu/courses/cse341/16sp/#homeworks,,,,,297
Courses,,CSE P 501,https://courses.cs.washington.edu/courses/csep501/09au/lectures/video.html,Compiler Construction University of Washington.,,,,298
Courses,,"Assignments, Tests, and Solutions",https://courses.cs.washington.edu/courses/csep501/09au/homework/index.html,,,,,301
Courses,,DMFP,https://cs.wheaton.edu/~tvandrun/dmfp/,Discrete Mathematics and Functional Programming Wheaton College.,,,,302
Courses,,Assignments,https://cs.wheaton.edu/~tvandrun/dmfp/source.html,,,,,305
Courses,,PCPP,https://www.itu.dk/people/sestoft/itu/PCPP/E2015/,Practical Concurrent and Parallel Programming IT University of Copenhagen.,,,,306
Courses,,6.945,https://groups.csail.mit.edu/mac/users/gjs/6.945/index.html,Adventures in Advanced Symbolic Programming MIT.,,,,312
Courses,,Assignments,https://groups.csail.mit.edu/mac/users/gjs/6.945/assignments.html,"Extensive programming assignments, using MIT/GNU Scheme. Students should have significant programming experience in Scheme, Common Lisp, Haskell, CAML or other ""functional"" language.",,,,314
Courses,,Readings,https://groups.csail.mit.edu/mac/users/gjs/6.945/readings/,,,,,315
Courses,,CS 696,https://www.eli.sdsu.edu/courses/fall15/cs696/index.html,Functional Design and Programming San Diego State University.,,,,316
Courses,,L28,https://www.cl.cam.ac.uk/teaching/1516/L28/,Advanced Functional Programming University of Cambridge.,,,,320
Courses,,CS 61B,http://datastructur.es/sp16/,Structures UC Berkeley.,Data,,,328
Courses,,Resources,http://datastructur.es/sp16/resources.html,"Full Lecture Materials Lecture of Spring 2016. This website contains full matrials including video links, labs, homeworks, projects. Very good for self-learner. Also a good start for Java. And it includes some other useful resources for Java Documentation, Data Structure Resources, Git/GitHub and Java Development Resources. .",,,,330
Courses,,Labs,https://www.cs.berkeley.edu/~jrs/61b/lab/index.html,The link to labs and projects is included in the website.,,,,331
Courses,,Lecture Videos,https://archive.org/details/ucberkeley-webcast-PL-XXv-cvA_iC2Khb1B5NnbE7SHPQ1-W17,,,,,332
Courses,,CS 97SI,https://web.stanford.edu/class/cs97si/,Introduction to Competitive Programming Stanford University.,,,,333
Courses,,Lectures and Assignments,https://github.com/jaehyunp/stanfordacm,"★ 1,664 stars, last push 2020-12-24.",,,,335
Courses,,CS 224,http://people.seas.harvard.edu/~minilek/cs224/fall14/index.html,Advanced Algorithms Harvard University.,,,,336
Courses,,Lecture Videos,http://people.seas.harvard.edu/~minilek/cs224/fall14/lec.html,(Youtube).,,,,338
Courses,,Assignments,http://people.seas.harvard.edu/~minilek/cs224/fall14/hmwk.html,,,,,339
Courses,,CS 261,https://theory.stanford.edu/~tim/w16/w16.html,A Second Course in Algorithms Stanford University.,,,,340
Courses,,Youtube,https://www.youtube.com/playlist?list=PLEGCF-WLh2RJh2yDxlJJjnKswWdoO8gAc,"Lecture Notes, Videos & Assignments ().",,,,342
Courses,,CS 473/573,https://jeffe.cs.illinois.edu/teaching/algorithms/,"Fundamental Algorithms Univ of Illinois, Urbana-Champaign.",,,,343
Courses,,Lecture Notes,http://web.engr.illinois.edu/~jeffe/teaching/algorithms/all-algorithms.pdf,,,,,345
Courses,,Labs and Exams,http://web.engr.illinois.edu/~jeffe/teaching/algorithms/all-hwex.pdf,,,,,346
Courses,,CS 2150,https://github.com/aaronbloomfield/pdr,Program & Data Representation University of Virginia.,,122,2026-03-25,347
Courses,,Lectures,https://aaronbloomfield.github.io/pdr/slides/,,,,,349
Courses,,Assignments,https://aaronbloomfield.github.io/pdr/labs/,,,,,350
Courses,,CS 4820,https://www.cs.cornell.edu/courses/CS4820/2015sp/,Introduction to Analysis of Algorithms Cornell University.,,,,351
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS4820/2015sp/lectures/,,,,,353
Courses,,Syllabus,https://www.cs.cornell.edu/courses/CS4820/2015sp/syllabus/,,,,,354
Courses,,CSCI 104,http://www-scf.usc.edu/~csci104/20142/lectures/,Structures and Object Oriented Design.   University of Southern California (USC).,Data,,,355
Courses,,Labs,http://www-scf.usc.edu/~csci104/20142/labs,,,,,357
Courses,,Assignments,http://www-scf.usc.edu/~csci104/20142/assignments/,,,,,358
Courses,,Additional Resources,http://www-scf.usc.edu/~csci104/20142/resources.html,,,,,359
Courses,,CSCI 135,http://compsci.hunter.cuny.edu/~sweiss/courses/csci135.php,Software Design and Analysis I.  CUNY Hunter College.,,,,360
Courses,,Lectures and Assignments,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci135/csci135_36_fall12.php,,,,,363
Courses,,CSCI 235,http://compsci.hunter.cuny.edu/~sweiss/courses/csci235.php,Software Design and Analysis II CUNY Hunter College.,,,,364
Courses,,Lectures and Assignments,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci235/csci235_f14.php,,,,,366
Courses,,CSCI 335,http://compsci.hunter.cuny.edu/~sweiss/courses/csci335.php,Software Design and Analysis III.  CUNY Hunter College.,,,,367
Courses,,Lectures and Assignments,http://compsci.hunter.cuny.edu/~sweiss/course_materials/csci335/csci335_s14.php,,,,,370
Courses,,CSE 331,https://courses.cs.washington.edu/courses/cse331/15sp/,Software Design and Implementation University of Washington.,,,,371
Courses,,"Lectures, Assignments, and Exams",https://courses.cs.washington.edu/courses/cse331/15sp/#all,,,,,373
Courses,,CSE 373,https://www3.cs.stonybrook.edu/~skiena/373/,Analysis of Algorithms Stony Brook University.,,,,374
Courses,,book,https://www.algorist.com/,"Prof Steven Skiena's no stranger to any student when it comes to algorithms. His seminal  has been touted by many to be best for getting that job in Google. In addition, he's also well-known for tutoring students in competitive programming competitions. If you're looking to brush up your knowledge on Algorithms, you can't go wrong with this course.",,,,375
Courses,,Lecture Videos,http://www.cs.sunysb.edu/~algorith/video-lectures/,,,,,376
Courses,,ECS 122A,https://web.cs.ucdavis.edu/~gusfield/cs122f10/,Algorithm Design and Analysis UC Davis.,,,,377
Courses,,Dan Gusfield,https://web.cs.ucdavis.edu/~gusfield/,"Taught by  in 2010, this course is an undergraduate introduction to algorithm design and analysis. It features traditional topics, such as Big Oh notation, as well as an importance on implementing specific algorithms. Also featured are sorting (in linear time), graph algorithms, depth-first search, string matching, dynamic programming, NP-completeness, approximation, and randomization.",,,,378
Courses,,Syllabus,https://web.cs.ucdavis.edu/~gusfield/cs122f10/syll122.pdf,,,,,379
Courses,,Lecture Videos,https://web.cs.ucdavis.edu/~gusfield/cs122f10/videolist.html,,,,,380
Courses,,ECS 222A,https://web.cs.ucdavis.edu/~gusfield/cs222w11/,Graduate Level Algorithm Design and Analysis UC Davis.,,,,382
Courses,,Lecture Videos,https://web.cs.ucdavis.edu/~gusfield/cs222f07/videolist.html,,,,,384
Courses,,Syllabus,https://web.cs.ucdavis.edu/~gusfield/cs222w11/syll11.pdf,,,,,385
Courses,,6.INT,https://courses.csail.mit.edu/iap/interview/index.php,Hacking a Google Interview MIT.,,,,387
Courses,,Handouts,https://courses.csail.mit.edu/iap/interview/materials.php,,,,,389
Courses,,Topics Covered,https://courses.csail.mit.edu/iap/interview/calendar.php,,,,,390
Courses,,6.006,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/index.htm,Introduction to Algorithms MIT.,,,,391
Courses,,Lecture Videos,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/lecture-videos/,,,,,393
Courses,,Assignments,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/assignments/,,,,,394
Courses,,Readings,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/readings/,,,,,395
